issue,canonical_group,verdict,normalized_name,merge_target,missing_flag,evidence
TRUNCATED_PAREN,技術革新・技術取引と競争政策(日本経済法学会年報,NORMALIZE,技術革新・技術取引と競争政策(日本経済法学会年報),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'日本経済法学会年報'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,規制緩和と消費者(経済法学会年報,NORMALIZE,規制緩和と消費者(経済法学会年報),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'経済法学会年報'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,借地・借家制度の検証――意向調査の分析と法改正の方向(関西大学法学研究所研究叢書,NORMALIZE,借地・借家制度の検証――意向調査の分析と法改正の方向(関西大学法学研究所研究叢書),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'関西大学法学研究所研究叢書'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,官庁と官僚(法学セミナー増刊 総合特集シリーズ,NORMALIZE,官庁と官僚(法学セミナー増刊 総合特集シリーズ),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'法学セミナー増刊 総合特集シリーズ'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,現代人権論(公法学研究,NORMALIZE,現代人権論(公法学研究),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'公法学研究'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,独占禁止法のエンフォースメント――新たな課題に対して(日本経済法学会年報,NORMALIZE,独占禁止法のエンフォースメント――新たな課題に対して(日本経済法学会年報),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'日本経済法学会年報'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,競争法と消費者(日本経済法学会年報,NORMALIZE,競争法と消費者(日本経済法学会年報),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'日本経済法学会年報'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,不当な取引制限規制の現代的展開(日本経済法学会年報,NORMALIZE,不当な取引制限規制の現代的展開(日本経済法学会年報),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'日本経済法学会年報'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,持続可能な社会への転換期における法と法学(法社会学,NORMALIZE,持続可能な社会への転換期における法と法学(法社会学),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'法社会学'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,企業結合規制の新たな課題(日本経済法学会年報,NORMALIZE,企業結合規制の新たな課題(日本経済法学会年報),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'日本経済法学会年報'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,知的財産と独占禁止法(日本経済法学会年報,NORMALIZE,知的財産と独占禁止法(日本経済法学会年報),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'日本経済法学会年報'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,独禁法執行のための行政手続と司法審査――公取委の審判制度廃止論との関連において(日本経済法学会年報,NORMALIZE,独禁法執行のための行政手続と司法審査――公取委の審判制度廃止論との関連において(日本経済法学会年報),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'日本経済法学会年報'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,優越的地位の濫用(日本経済法学会年報,NORMALIZE,優越的地位の濫用(日本経済法学会年報),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'日本経済法学会年報'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,企業結合規制の再検討(日本経済法学会年報,NORMALIZE,企業結合規制の再検討(日本経済法学会年報),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'日本経済法学会年報'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,私法学の再構築(北海道大学法学部ライブラリー,NORMALIZE,私法学の再構築(北海道大学法学部ライブラリー),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'北海道大学法学部ライブラリー'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,金融・証券市場の規制と競争(経済法学会年報,NORMALIZE,金融・証券市場の規制と競争(経済法学会年報),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'経済法学会年報'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,日本企業の構造・行動と法(経済法学会年報,NORMALIZE,日本企業の構造・行動と法(経済法学会年報),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'経済法学会年報'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,流通と法――市場開放と流通問題(経済法学会年報,NORMALIZE,流通と法――市場開放と流通問題(経済法学会年報),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'経済法学会年報'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,知的財産権と独占禁止法(経済法学会年報,NORMALIZE,知的財産権と独占禁止法(経済法学会年報),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'経済法学会年報'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,人権と報道を考える(法学セミナー増刊総合特集シリーズ,NORMALIZE,人権と報道を考える(法学セミナー増刊総合特集シリーズ),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'法学セミナー増刊総合特集シリーズ'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,法律実務と税金の諸問題(専門講座講義録)(研修叢書,NORMALIZE,法律実務と税金の諸問題(専門講座講義録)(研修叢書),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'研修叢書'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,競争法とフェアネス(日本経済法学会年報,NORMALIZE,競争法とフェアネス(日本経済法学会年報),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'日本経済法学会年報'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,流通・取引慣行と独禁法――新たな課題に向けて(日本経済法学会年報,NORMALIZE,流通・取引慣行と独禁法――新たな課題に向けて(日本経済法学会年報),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'日本経済法学会年報'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,立憲主義の危機と教育法(日本教育法学会年報,NORMALIZE,立憲主義の危機と教育法(日本教育法学会年報),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'日本教育法学会年報'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,不公正な取引方法規制の再検討(日本経済法学会年報,NORMALIZE,不公正な取引方法規制の再検討(日本経済法学会年報),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'日本経済法学会年報'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,独占禁止法のエンフォースメント(日本経済法学会年報,NORMALIZE,独占禁止法のエンフォースメント(日本経済法学会年報),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'日本経済法学会年報'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,教育改革と地方分権(日本教育法学会年報,NORMALIZE,教育改革と地方分権(日本教育法学会年報),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'日本教育法学会年報'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,競争秩序と民事法(日本経済法学会年報,NORMALIZE,競争秩序と民事法(日本経済法学会年報),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'日本経済法学会年報'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,日本の取引慣行と独禁法(経済法学会年報,NORMALIZE,日本の取引慣行と独禁法(経済法学会年報),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'経済法学会年報'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,石油カルテル最高裁刑事判決(経済法学会年報,NORMALIZE,石油カルテル最高裁刑事判決(経済法学会年報),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'経済法学会年報'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,法と政治の現代的課題(大阪大学法学部創立,NORMALIZE,法と政治の現代的課題(大阪大学法学部創立),,missing_content,末尾括弧切れ(内容='大阪大学法学部創立'は年度/周年断片)→括弧補完のみ。号数/年度不明=欠落フラグ・要目視
TRUNCATED_PAREN,企業結合規制の理論的課題(日本経済法学会年報,NORMALIZE,企業結合規制の理論的課題(日本経済法学会年報),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'日本経済法学会年報'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,社会的規制と競争政策(日本経済法学会年報,NORMALIZE,社会的規制と競争政策(日本経済法学会年報),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'日本経済法学会年報'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,独禁法の執行力の強化(経済法学会年報,NORMALIZE,独禁法の執行力の強化(経済法学会年報),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'経済法学会年報'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,仮の権利保護をめぐる諸問題――労働仮処分・出版差止仮処分を中心にして(慶応義塾大学法学研究会叢書,NORMALIZE,仮の権利保護をめぐる諸問題――労働仮処分・出版差止仮処分を中心にして(慶応義塾大学法学研究会叢書),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'慶応義塾大学法学研究会叢書'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,国際通商と法――貿易摩擦を素材として(経済法学会年報,NORMALIZE,国際通商と法――貿易摩擦を素材として(経済法学会年報),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'経済法学会年報'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,情報・通信と競争政策(経済法学会年報,NORMALIZE,情報・通信と競争政策(経済法学会年報),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'経済法学会年報'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,法学と政治学の現代的展開(岡山大学創立,NORMALIZE,法学と政治学の現代的展開(岡山大学創立),,missing_content,末尾括弧切れ(内容='岡山大学創立'は年度/周年断片)→括弧補完のみ。号数/年度不明=欠落フラグ・要目視
TRUNCATED_PAREN,ボーダレスエコノミーと特許権の属地性(日本工業所有権法学会年報,NORMALIZE,ボーダレスエコノミーと特許権の属地性(日本工業所有権法学会年報),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'日本工業所有権法学会年報'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,交通法学の生成と展開(交通法研究,NORMALIZE,交通法学の生成と展開(交通法研究),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'交通法研究'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,競争法の国際的執行(日本経済法学会年報,NORMALIZE,競争法の国際的執行(日本経済法学会年報),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'日本経済法学会年報'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,新自由主義教育改革と教育三法(日本教育法学会年報,NORMALIZE,新自由主義教育改革と教育三法(日本教育法学会年報),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'日本教育法学会年報'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,区分所有建物の法的課題(関西大学法学研究所研究叢書,NORMALIZE,区分所有建物の法的課題(関西大学法学研究所研究叢書),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'関西大学法学研究所研究叢書'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,日韓法政システムの多様性と共通性(関西大学法学研究所研究叢書,NORMALIZE,日韓法政システムの多様性と共通性(関西大学法学研究所研究叢書),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'関西大学法学研究所研究叢書'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,公共調達と独禁法・入札契約制度等(日本経済法学会年報,NORMALIZE,公共調達と独禁法・入札契約制度等(日本経済法学会年報),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'日本経済法学会年報'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,西ドイツ比較法学の諸問題(日本比較法研究所翻訳叢書,NORMALIZE,西ドイツ比較法学の諸問題(日本比較法研究所翻訳叢書),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'日本比較法研究所翻訳叢書'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,学校教育の理念と現実(日本教育法学会年報,NORMALIZE,学校教育の理念と現実(日本教育法学会年報),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'日本教育法学会年報'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,独禁法違反と民事責任(経済法学会年報,NORMALIZE,独禁法違反と民事責任(経済法学会年報),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'経済法学会年報'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,現代市民法学と民法典(龍谷大学社会科学研究所叢書,NORMALIZE,現代市民法学と民法典(龍谷大学社会科学研究所叢書),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'龍谷大学社会科学研究所叢書'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,新教育基本法と教育法学(日本教育法学会年報,NORMALIZE,新教育基本法と教育法学(日本教育法学会年報),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'日本教育法学会年報'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,教育基本法体制の危機と教育法(日本教育法学会年報,NORMALIZE,教育基本法体制の危機と教育法(日本教育法学会年報),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'日本教育法学会年報'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,教育における公共性の再構築(日本教育法学会年報,NORMALIZE,教育における公共性の再構築(日本教育法学会年報),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'日本教育法学会年報'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,教育改革」と教育基本法制(日本教育法学会年報,NORMALIZE,教育改革」と教育基本法制(日本教育法学会年報),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'日本教育法学会年報'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,先端技術分野における特許保護(日本工業所有権法学会年報,NORMALIZE,先端技術分野における特許保護(日本工業所有権法学会年報),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'日本工業所有権法学会年報'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,転換期の法学・政治学(北海学園大学法学部,NORMALIZE,転換期の法学・政治学(北海学園大学法学部),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'北海学園大学法学部'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,教育における平等と「市民社会」(日本教育法学会年報,NORMALIZE,教育における平等と「市民社会」(日本教育法学会年報),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'日本教育法学会年報'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,教育の国家責任とナショナル・ミニマム(日本教育法学会年報,NORMALIZE,教育の国家責任とナショナル・ミニマム(日本教育法学会年報),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'日本教育法学会年報'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,営業秘密の保護(日本工業所有権法学会年報,NORMALIZE,営業秘密の保護(日本工業所有権法学会年報),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'日本工業所有権法学会年報'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,警察の現在(法学セミナー増刊総合特集シリーズ,NORMALIZE,警察の現在(法学セミナー増刊総合特集シリーズ),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'法学セミナー増刊総合特集シリーズ'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,マス・メディアの現在(法学セミナー増刊総合特集シリーズ,NORMALIZE,マス・メディアの現在(法学セミナー増刊総合特集シリーズ),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'法学セミナー増刊総合特集シリーズ'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,これからの地方自治(法学セミナー増刊総合特集シリーズ,NORMALIZE,これからの地方自治(法学セミナー増刊総合特集シリーズ),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'法学セミナー増刊総合特集シリーズ'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,特許制度と競争政策(日本工業所有権法学会年報,NORMALIZE,特許制度と競争政策(日本工業所有権法学会年報),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'日本工業所有権法学会年報'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,商標の保護(日本工業所有権法学会年報,NORMALIZE,商標の保護(日本工業所有権法学会年報),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'日本工業所有権法学会年報'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,教育参加と子どもの権利条約(日本教育法学会年報,NORMALIZE,教育参加と子どもの権利条約(日本教育法学会年報),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'日本教育法学会年報'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,司法省法学校におけるボアソナードの講義に関する研究(関西大学法学研究所研究叢書,NORMALIZE,司法省法学校におけるボアソナードの講義に関する研究(関西大学法学研究所研究叢書),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'関西大学法学研究所研究叢書'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,憲法と民事手続法(慶応義塾大学法学研究会叢書,NORMALIZE,憲法と民事手続法(慶応義塾大学法学研究会叢書),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'慶応義塾大学法学研究会叢書'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,教育人権保障の到達点と課題(日本教育法学会年報,NORMALIZE,教育人権保障の到達点と課題(日本教育法学会年報),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'日本教育法学会年報'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,商標権の効力の制限(日本工業所有権法学会年報,NORMALIZE,商標権の効力の制限(日本工業所有権法学会年報),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'日本工業所有権法学会年報'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,立法の法哲学――立法学の再定位(法哲学年報,NORMALIZE,立法の法哲学――立法学の再定位(法哲学年報),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'法哲学年報'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,商標の使用と権利侵害(日本工業所有権法学会年報,NORMALIZE,商標の使用と権利侵害(日本工業所有権法学会年報),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'日本工業所有権法学会年報'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,不当な支配」と教育の自由(日本教育法学会年報,NORMALIZE,不当な支配」と教育の自由(日本教育法学会年報),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'日本教育法学会年報'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,子どもと教師をめぐる教育法学の新課題(日本教育法学会年報,NORMALIZE,子どもと教師をめぐる教育法学の新課題(日本教育法学会年報),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'日本教育法学会年報'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,特許関係訴訟と審判(日本工業所有権法学会年報,NORMALIZE,特許関係訴訟と審判(日本工業所有権法学会年報),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'日本工業所有権法学会年報'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,教育における<国家>と<個人>(日本教育法学会年報,NORMALIZE,教育における<国家>と<個人>(日本教育法学会年報),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'日本教育法学会年報'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,EC統合とEC法の展開(関西大学法学研究所研究叢書,NORMALIZE,EC統合とEC法の展開(関西大学法学研究所研究叢書),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'関西大学法学研究所研究叢書'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,これからの男の自立(法学セミナー増刊総合特集シリーズ,NORMALIZE,これからの男の自立(法学セミナー増刊総合特集シリーズ),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'法学セミナー増刊総合特集シリーズ'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,これからの天皇制(法学セミナー増刊 総合特集シリーズ,NORMALIZE,これからの天皇制(法学セミナー増刊 総合特集シリーズ),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'法学セミナー増刊 総合特集シリーズ'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,現代の裁判(法学セミナー増刊 総合特集シリーズ,NORMALIZE,現代の裁判(法学セミナー増刊 総合特集シリーズ),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'法学セミナー増刊 総合特集シリーズ'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,現代国家と参加(公法学研究,NORMALIZE,現代国家と参加(公法学研究),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'公法学研究'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,憲法と平和保障(法学セミナー増刊 総合特集シリーズ,NORMALIZE,憲法と平和保障(法学セミナー増刊 総合特集シリーズ),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'法学セミナー増刊 総合特集シリーズ'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,現代の弁護士(市民編)(法学セミナー増刊 総合特集シリーズ,NORMALIZE,現代の弁護士(市民編)(法学セミナー増刊 総合特集シリーズ),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'法学セミナー増刊 総合特集シリーズ'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,事業承継(研修叢書,NORMALIZE,事業承継(研修叢書),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'研修叢書'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,新破産法――破産法・破産規則・改正民事再生法等の解説(研修叢書,NORMALIZE,新破産法――破産法・破産規則・改正民事再生法等の解説(研修叢書),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'研修叢書'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,労働法の諸問題――過労自殺・解雇・リストラをめぐって(研修叢書,NORMALIZE,労働法の諸問題――過労自殺・解雇・リストラをめぐって(研修叢書),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'研修叢書'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,相続紛争処理と弁護士実務(研修叢書,NORMALIZE,相続紛争処理と弁護士実務(研修叢書),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'研修叢書'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,保険の実務学(研修叢書,NORMALIZE,保険の実務学(研修叢書),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'研修叢書'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,独占禁止法(専門講座講義録)(研修叢書,NORMALIZE,独占禁止法(専門講座講義録)(研修叢書),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'研修叢書'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,弁護士のための製造物責任法(専門講座講義録)(研修叢書,NORMALIZE,弁護士のための製造物責任法(専門講座講義録)(研修叢書),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'研修叢書'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,バブル崩壊に伴う法律問題(専門講座講義録)(研修叢書,NORMALIZE,バブル崩壊に伴う法律問題(専門講座講義録)(研修叢書),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'研修叢書'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,破産に代わる倒産処理手続(専門講座講義録)(研修叢書,NORMALIZE,破産に代わる倒産処理手続(専門講座講義録)(研修叢書),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'研修叢書'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
