issue,key,detail,recommend,sample
DUP_HANREI_ID,28264537,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第3小法廷|20150721|h26(受)1646
DUP_HANREI_ID,28283362,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第3小法廷|20150804|h26(受)2129
DUP_HANREI_ID,28262964,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第3小法廷|20150609|h26(受)2404
DUP_HANREI_ID,28263917,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第3小法廷|20150217|h26(受)683
DUP_HANREI_ID,28262332,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第3小法廷|20150414|h26(行ツ)219h26(行ヒ)221
DUP_HANREI_ID,28263524,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第3小法廷|20150609|h26(行ツ)268h26(行ヒ)279
DUP_HANREI_ID,28284065,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第3小法廷|20151124|h27(オ)1127h27(受)1396
DUP_HANREI_ID,28302065,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第3小法廷|20151124|h27(オ)1240h27(受)1553
DUP_HANREI_ID,28272553,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第3小法廷|20151222|h27(オ)1449h27(受)1813
DUP_HANREI_ID,28265000,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第3小法廷|20150901|h27(オ)213h27(受)264
DUP_HANREI_ID,28232102,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第3小法廷|20150519|h27(オ)316h27(受)392
DUP_HANREI_ID,28263805,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第3小法廷|20150929|h27(オ)322h27(受)402
DUP_HANREI_ID,28242995,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第3小法廷|20150901|h27(オ)328h27(受)408
DUP_HANREI_ID,28263797,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第3小法廷|20150929|h27(オ)389h27(受)490
DUP_HANREI_ID,28272550,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第3小法廷|20151027|h27(オ)401h27(受)501
DUP_HANREI_ID,28263677,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第3小法廷|20150630|h27(オ)495
DUP_HANREI_ID,28233880,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第3小法廷|20151020|h27(オ)501h27(受)626
DUP_HANREI_ID,28340359,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第3小法廷|20150609|h27(オ)510h27(受)636
DUP_HANREI_ID,28233831,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第3小法廷|20150616|h27(オ)597h27(受)739
DUP_HANREI_ID,28272443,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第3小法廷|20150707|h27(オ)615h27(受)773
DUP_HANREI_ID,28240488,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第3小法廷|20151215|h27(オ)689h27(受)868
DUP_HANREI_ID,28271166,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第3小法廷|20151208|h27(オ)878h27(受)1103
DUP_HANREI_ID,28302058,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第3小法廷|20151124|h27(ク)800
DUP_HANREI_ID,28302059,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第3小法廷|20151124|h27(ク)801
DUP_HANREI_ID,28264470,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第3小法廷|20151201|h27(受)1173
DUP_HANREI_ID,28333143,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第3小法廷|20151110|h27(受)1424
DUP_HANREI_ID,28263893,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第3小法廷|20151013|h27(受)1531
DUP_HANREI_ID,28272762,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第3小法廷|20151110|h27(受)1737
DUP_HANREI_ID,28262966,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第3小法廷|20150616|h27(受)258
DUP_HANREI_ID,28274239,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第3小法廷|20150901|h27(受)347
DUP_HANREI_ID,28282555,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第3小法廷|20151110|h27(受)473
DUP_HANREI_ID,28251530,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第3小法廷|20150721|h27(受)550
DUP_HANREI_ID,28283740,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第3小法廷|20151013|h27(受)741
DUP_HANREI_ID,28263785,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第3小法廷|20150616|h27(受)772
DUP_HANREI_ID,28273531,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第3小法廷|20150929|h27(行ツ)290
DUP_HANREI_ID,28263681,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第3小法廷|20150623|h27(行ツ)84h27(行ヒ)99
DUP_HANREI_ID,28263083,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第3小法廷|20150609|h27(行ヒ)185
DUP_HANREI_ID,28264893,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第3小法廷|20151110|h27(行ヒ)383
DUP_HANREI_ID,28263684,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第3小法廷|20150623|h27(行ヒ)71
DUP_HANREI_ID,28250232,判例ID重複x2,二重登録→1行に統合(同一判決か確認),札幌高|20150326|h24(ネ)591h25(ネ)231
DUP_HANREI_ID,28233491,判例ID重複x2,二重登録→1行に統合(同一判決か確認),札幌高|20150326|h26(ネ)79h26(ネ)323
DUP_HANREI_ID,28240254,判例ID重複x2,二重登録→1行に統合(同一判決か確認),札幌高|20150521|h26(行コ)19
DUP_HANREI_ID,28243525,判例ID重複x2,二重登録→1行に統合(同一判決か確認),仙台高秋田支|20151028|h26(行コ)3
DUP_HANREI_ID,28240444,判例ID重複x2,二重登録→1行に統合(同一判決か確認),東京高|20150730|h26(ネ)4072h26(ネ)5910h27(ネ)603h27(ネ)1414
DUP_HANREI_ID,28233232,判例ID重複x2,二重登録→1行に統合(同一判決か確認),東京高|20150716|h26(ネ)4704
DUP_HANREI_ID,28241745,判例ID重複x2,二重登録→1行に統合(同一判決か確認),東京高|20150909|h26(ネ)6042
DUP_HANREI_ID,28240825,判例ID重複x2,二重登録→1行に統合(同一判決か確認),東京高|20150723|h26(ネ)6219
DUP_HANREI_ID,28240253,判例ID重複x2,二重登録→1行に統合(同一判決か確認),東京高|20150204|h26(行コ)353
DUP_HANREI_ID,28234654,判例ID重複x2,二重登録→1行に統合(同一判決か確認),東京高|20150730|h26(行コ)451h26(行コ)507
DUP_HANREI_ID,28251279,判例ID重複x2,二重登録→1行に統合(同一判決か確認),東京高|20150909|h26(行コ)479
DUP_HANREI_ID,28240612,判例ID重複x2,二重登録→1行に統合(同一判決か確認),東京高|20151126|h27(ネ)1947
DUP_HANREI_ID,28264457,判例ID重複x2,二重登録→1行に統合(同一判決か確認),東京高|20151119|h27(ネ)2044
DUP_HANREI_ID,28240952,判例ID重複x2,二重登録→1行に統合(同一判決か確認),東京高|20151112|h27(ネ)2705h27(ネ)3553
DUP_HANREI_ID,28242434,判例ID重複x2,二重登録→1行に統合(同一判決か確認),東京高|20151014|h27(ラ)663
DUP_HANREI_ID,28234434,判例ID重複x2,二重登録→1行に統合(同一判決か確認),東京高|20151104|h27(行コ)204
DUP_HANREI_ID,28241095,判例ID重複x2,二重登録→1行に統合(同一判決か確認),東京高|20150617|h27(行コ)76
DUP_HANREI_ID,28232311,判例ID重複x2,二重登録→1行に統合(同一判決か確認),知財高|20150624|h26(ネ)10004
DUP_HANREI_ID,28240722,判例ID重複x2,二重登録→1行に統合(同一判決か確認),大阪高|20150929|h26(ネ)2810
DUP_HANREI_ID,28251911,判例ID重複x2,二重登録→1行に統合(同一判決か確認),大阪高|20150306|h26(行コ)51
DUP_HANREI_ID,28244467,判例ID重複x2,二重登録→1行に統合(同一判決か確認),大阪高|20151119|h27(ネ)1215
DUP_HANREI_ID,28233940,判例ID重複x2,二重登録→1行に統合(同一判決か確認),高松高|20151030|h25(ネ)304
DUP_HANREI_ID,28273138,判例ID重複x2,二重登録→1行に統合(同一判決か確認),福岡高|20150907|h23(ネ)771
DUP_HANREI_ID,28233641,判例ID重複x2,二重登録→1行に統合(同一判決か確認),福岡高|20150917|h26(う)319
DUP_HANREI_ID,28240832,判例ID重複x2,二重登録→1行に統合(同一判決か確認),福岡高|20150422|h27(ネ)4
DUP_HANREI_ID,28233642,判例ID重複x2,二重登録→1行に統合(同一判決か確認),福岡高|20150728|h27(ネ)55
DUP_HANREI_ID,28241068,判例ID重複x2,二重登録→1行に統合(同一判決か確認),札幌地|20150325|h25(ワ)1307
DUP_HANREI_ID,28240360,判例ID重複x2,二重登録→1行に統合(同一判決か確認),千葉地|20150909|h25(ワ)953
DUP_HANREI_ID,28240605,判例ID重複x2,二重登録→1行に統合(同一判決か確認),東京地|20151125|h22(ワ)26192
DUP_HANREI_ID,28260275,判例ID重複x2,二重登録→1行に統合(同一判決か確認),東京地|20150116|h23(ワ)26557
DUP_HANREI_ID,28232471,判例ID重複x2,二重登録→1行に統合(同一判決か確認),東京地|20150513|h24(行ウ)713
DUP_HANREI_ID,29045360,判例ID重複x2,二重登録→1行に統合(同一判決か確認),東京地|20150224|h24(行ウ)732
DUP_HANREI_ID,28233167,判例ID重複x2,二重登録→1行に統合(同一判決か確認),東京地|20150327|h25(ワ)16709
DUP_HANREI_ID,28241637,判例ID重複x2,二重登録→1行に統合(同一判決か確認),東京地|20150129|h25(ワ)27548
DUP_HANREI_ID,28241233,判例ID重複x2,二重登録→1行に統合(同一判決か確認),東京地|20150422|h25(ワ)27826
DUP_HANREI_ID,29021767,判例ID重複x2,二重登録→1行に統合(同一判決か確認),東京地|20150730|h25(行ウ)186
DUP_HANREI_ID,28243887,判例ID重複x2,二重登録→1行に統合(同一判決か確認),東京地|20150512|h25(行ウ)355
DUP_HANREI_ID,28232717,判例ID重複x2,二重登録→1行に統合(同一判決か確認),東京地|20150129|h25(行ウ)712
DUP_HANREI_ID,28234446,判例ID重複x2,二重登録→1行に統合(同一判決か確認),大法廷|20151216|h26(オ)1023
DUP_HANREI_ID,28234449,判例ID重複x2,二重登録→1行に統合(同一判決か確認),大法廷|20151216|h25(オ)1079
DUP_HANREI_ID,28231370,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第1小法廷|20150409|h24(受)1948
DUP_HANREI_ID,28230866,判例ID重複x2,二重登録→1行に統合(同一判決か確認),大法廷|20150304|h24(受)1478
DUP_HANREI_ID,28232053,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第2小法廷|20150605|h24(受)1204
DUP_HANREI_ID,28231281,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第1小法廷|20150326|h26(許)39
DUP_HANREI_ID,28230661,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第1小法廷|20150219|h25(受)650
DUP_HANREI_ID,28232591,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第2小法廷|20150717|h25(行ヒ)166
DUP_HANREI_ID,28230599,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第3小法廷|20150217|h24(受)1831
DUP_HANREI_ID,28231502,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第3小法廷|20150428|h26(行ヒ)75
DUP_HANREI_ID,28230659,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第1小法廷|20150219|h25(受)1080
DUP_HANREI_ID,28232055,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第2小法廷|20150608|h25(受)2430
DUP_HANREI_ID,28234022,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第1小法廷|20151119|h25(受)2001
DUP_HANREI_ID,28233958,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第3小法廷|20150414|h26(行ヒ)75
DUP_HANREI_ID,28231274,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第2小法廷|20150327|h25(オ)1655
DUP_HANREI_ID,28233203,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第2小法廷|20150918|h25(受)843
DUP_HANREI_ID,28231947,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第2小法廷|20150601|h26(受)1817
DUP_HANREI_ID,28232052,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第2小法廷|20150605|h24(受)2658
DUP_HANREI_ID,28234139,判例ID重複x2,二重登録→1行に統合(同一判決か確認),大法廷|20151125|h27(行ツ)253
DUP_HANREI_ID,28234381,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第1小法廷|20151214|h25(オ)918
DUP_HANREI_ID,28234159,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第1小法廷|20151130|h26(受)2146
DUP_HANREI_ID,28232117,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第2小法廷|20150612|h24(行ヒ)408
DUP_HANREI_ID,28231380,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第2小法廷|20150408|h25(あ)1676
DUP_HANREI_ID,28234035,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第2小法廷|20151120|h26(受)1458
DUP_HANREI_ID,28233920,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第3小法廷|20151117|h26(行ヒ)356
DUP_HANREI_ID,28230968,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第3小法廷|20150310|h25(行ツ)230
DUP_HANREI_ID,28230774,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第1小法廷|20150226|h26(受)1310
DUP_HANREI_ID,28234202,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第1小法廷|20151203|h26(あ)749
DUP_HANREI_ID,28234375,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第1小法廷|20151214|h26(オ)77h26(受)93
DUP_HANREI_ID,28233201,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第2小法廷|20150918|h25(受)2331
DUP_HANREI_ID,28233830,判例ID重複x2,二重登録→1行に統合(同一判決か確認),大阪高|20151029|h26(ネ)3078
DUP_HANREI_ID,28234279,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第3小法廷|20151208|h25(受)2307
DUP_HANREI_ID,28233539,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第3小法廷|20151027|h25(受)2415
DUP_HANREI_ID,28230320,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第2小法廷|20150122|h26(許)17
DUP_HANREI_ID,28230972,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第3小法廷|20150310|h25(あ)755
DUP_HANREI_ID,28231724,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第3小法廷|20150518|h27(し)149
DUP_HANREI_ID,28231799,判例ID重複x2,二重登録→1行に統合(同一判決か確認),大阪高|20150521|h26(ネ)317
DUP_HANREI_ID,28231431,判例ID重複x2,二重登録→1行に統合(同一判決か確認),知財高|20150414|h26(ネ)10063
DUP_HANREI_ID,28240036,判例ID重複x2,二重登録→1行に統合(同一判決か確認),東京地|20150629|h25(ワ)17534
DUP_HANREI_ID,28230321,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第2小法廷|20150122|h26(許)26
DUP_HANREI_ID,28231778,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第3小法廷|20150519|h26(許)36
DUP_HANREI_ID,28234386,判例ID重複x2,二重登録→1行に統合(同一判決か確認),東京地|20151002|h25(ワ)6160
DUP_HANREI_ID,28232948,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第1小法廷|20150825|h26(あ)1045
DUP_HANREI_ID,28241692,判例ID重複x2,二重登録→1行に統合(同一判決か確認),大阪地|20150605|h25(わ)5962h26(わ)28h26(わ)468h26(わ)1318h26(わ)1421h26(わ)2246h26(わ)2947h26(わ)3164h26(わ)3739h26(わ)4569
DUP_HANREI_ID,28230878,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第1小法廷|20150305|h25(受)1436
DUP_HANREI_ID,28231272,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第2小法廷|20150324|h26(し)567
DUP_HANREI_ID,28232003,判例ID重複x2,二重登録→1行に統合(同一判決か確認),東京高|20150519|h26(ネ)5472h27(ネ)318
DUP_HANREI_ID,28233096,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第3小法廷|20150915|h25(受)1989
DUP_HANREI_ID,28234550,判例ID重複x2,二重登録→1行に統合(同一判決か確認),東京地|20150729|h25(ワ)18093
DUP_HANREI_ID,29013614,判例ID重複x2,二重登録→1行に統合(同一判決か確認),東京地|20150907|h26(ワ)26378
DUP_HANREI_ID,28263071,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第2小法廷|20150330|h26(あ)592
DUP_HANREI_ID,28240305,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第2小法廷|20150909|h26(オ)1135h26(受)1446
DUP_HANREI_ID,28264148,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第2小法廷|20150410|h26(オ)1274h26(受)1657
DUP_HANREI_ID,28273739,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第2小法廷|20150513|h26(オ)1382h26(受)1782
DUP_HANREI_ID,28240675,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第2小法廷|20151002|h26(オ)1468h26(受)1880
DUP_HANREI_ID,28340907,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第2小法廷|20151002|h26(オ)1802h26(受)2331
DUP_HANREI_ID,28273742,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第2小法廷|20151023|h26(オ)1851h26(受)2392
DUP_HANREI_ID,28232596,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第2小法廷|20150612|h26(オ)1949h26(オ)1951h26(受)2519h26(受)2521
DUP_HANREI_ID,28232427,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第2小法廷|20150708|h26(オ)200h26(受)260
DUP_HANREI_ID,28232426,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第2小法廷|20150708|h26(オ)201h26(受)261
DUP_HANREI_ID,28283358,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第2小法廷|20150325|h26(オ)232h26(受)296
DUP_HANREI_ID,28232598,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第2小法廷|20150612|h26(オ)530h26(受)666
DUP_HANREI_ID,28231518,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第2小法廷|20150306|h26(オ)629h26(受)783
DUP_HANREI_ID,28231742,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第2小法廷|20150422|h26(オ)668h26(受)836
DUP_HANREI_ID,28232535,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第2小法廷|20150417|h26(オ)813h26(受)1031
DUP_HANREI_ID,28231743,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第2小法廷|20150422|h26(オ)898h26(受)1134
DUP_HANREI_ID,28232595,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第2小法廷|20150624|h26(オ)941h26(受)1192
DUP_HANREI_ID,28262375,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第2小法廷|20150123|h26(受)1264
DUP_HANREI_ID,28273011,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第2小法廷|20150320|h26(受)1287
DUP_HANREI_ID,28262952,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第2小法廷|20150909|h26(受)1447
DUP_HANREI_ID,28272552,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第2小法廷|20150911|h26(受)1570
DUP_HANREI_ID,28273736,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第2小法廷|20150911|h26(受)1615
DUP_HANREI_ID,28283369,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第2小法廷|20150916|h26(受)2051
DUP_HANREI_ID,28250638,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第2小法廷|20150206|h26(受)2150
DUP_HANREI_ID,28231949,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第2小法廷|20150601|h26(受)2344
DUP_HANREI_ID,28273726,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第2小法廷|20150410|h26(行ツ)178h26(行ヒ)178
DUP_HANREI_ID,28264897,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第2小法廷|20150925|h26(行ツ)398h26(行ヒ)433
DUP_HANREI_ID,28273586,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第2小法廷|20150918|h26(行ヒ)432
DUP_HANREI_ID,28243069,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第2小法廷|20150306|h27(オ)1h27(受)1
DUP_HANREI_ID,28233768,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第2小法廷|20151030|h27(受)1111h27(オ)1149
DUP_HANREI_ID,28234651,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第2小法廷|20151209|h27(オ)1433h27(受)1793
DUP_HANREI_ID,28273530,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第2小法廷|20150925|h27(オ)290h27(受)364
DUP_HANREI_ID,28283085,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第2小法廷|20150918|h27(オ)346h27(受)429
DUP_HANREI_ID,28332215,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第2小法廷|20150717|h27(オ)596h27(受)738
DUP_HANREI_ID,28263189,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第2小法廷|20150904|h27(オ)700h27(受)880
DUP_HANREI_ID,28272545,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第2小法廷|20150911|h27(オ)758h27(受)957
DUP_HANREI_ID,28243072,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第2小法廷|20150729|h27(オ)935
DUP_HANREI_ID,28233464,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第2小法廷|20150904|h27(受)1279
DUP_HANREI_ID,28271790,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第2小法廷|20151030|h27(受)1446
DUP_HANREI_ID,28283583,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第2小法廷|20150313|h27(受)148
DUP_HANREI_ID,28262960,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第2小法廷|20151127|h27(受)1707
DUP_HANREI_ID,28321441,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第2小法廷|20150424|h27(受)394
DUP_HANREI_ID,28265054,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第2小法廷|20150930|h27(受)643
DUP_HANREI_ID,28270633,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第2小法廷|20150220|h27(受)76
DUP_HANREI_ID,28260111,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第2小法廷|20150918|h27(受)863
DUP_HANREI_ID,28273689,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第2小法廷|20150902|h27(受)897
DUP_HANREI_ID,28240485,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第2小法廷|20151216|h27(受)915h27(受)916
DUP_HANREI_ID,28263676,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第2小法廷|20150612|h27(行ヒ)70
DUP_HANREI_ID,28230596,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第3小法廷|20150120|h25(オ)1473h25(受)1804
DUP_HANREI_ID,28230597,判例ID重複x2,二重登録→1行に統合(同一判決か確認),最高第3小法廷|20150120|h25(オ)1474h25(受)1805
DUP_IDENTITY_KEY,大審院|18950914|m28()222,"同一判決(court|date|docket)x2 判例ID=['27821109', '29035955']",同判決二重登録→統合 or 別判決なら identity_key 精緻化,27821109
DUP_IDENTITY_KEY,東京地|20150310|h24(ワ)36893,同一判決(court|date|docket)x2 判例ID=['28234295'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28234295
DUP_IDENTITY_KEY,東京地|20150810|h25(ワ)20107,同一判決(court|date|docket)x2 判例ID=['29013367'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,29013367
DUP_IDENTITY_KEY,東京地|20150925|h25(ワ)20746,同一判決(court|date|docket)x2 判例ID=['28240020'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28240020
DUP_IDENTITY_KEY,東京地|20150113|h25(ワ)25059,同一判決(court|date|docket)x2 判例ID=['28232165'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28232165
DUP_IDENTITY_KEY,東京地|20150330|h25(ワ)26250,同一判決(court|date|docket)x2 判例ID=['28233811'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28233811
DUP_IDENTITY_KEY,東京地|20150218|h25(ワ)28035,同一判決(court|date|docket)x2 判例ID=['28232604'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28232604
DUP_IDENTITY_KEY,東京地|20150424|h25(ワ)29202,同一判決(court|date|docket)x2 判例ID=['28233468'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28233468
DUP_IDENTITY_KEY,東京地|20150828|h25(ワ)32465,同一判決(court|date|docket)x2 判例ID=['28233144'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28233144
DUP_IDENTITY_KEY,東京地|20150205|h25(ワ)33369,同一判決(court|date|docket)x2 判例ID=['28232110'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28232110
DUP_IDENTITY_KEY,東京地|20150717|h25(ワ)34278,同一判決(court|date|docket)x2 判例ID=['28233412'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28233412
DUP_IDENTITY_KEY,東京地|20150528|h25(ワ)3695,同一判決(court|date|docket)x2 判例ID=['28240655'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28240655
DUP_IDENTITY_KEY,東京地|20151116|h25(ワ)640,同一判決(court|date|docket)x2 判例ID=['29015407'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,29015407
DUP_IDENTITY_KEY,東京地|20150422|h25(ワ)8188,同一判決(court|date|docket)x2 判例ID=['28233808'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28233808
DUP_IDENTITY_KEY,東京地|20150708|h25(ワ)9857,同一判決(court|date|docket)x2 判例ID=['28240928'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28240928
DUP_IDENTITY_KEY,東京地|20150210|h26(ワ)1458,同一判決(court|date|docket)x2 判例ID=['28230564'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28230564
DUP_IDENTITY_KEY,東京地|20150216|h26(ワ)16514,同一判決(court|date|docket)x2 判例ID=['28233469'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28233469
DUP_IDENTITY_KEY,東京地|20150218|h26(ワ)215,同一判決(court|date|docket)x2 判例ID=['28241688'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28241688
DUP_IDENTITY_KEY,東京地|20150326|h26(ワ)21654,同一判決(court|date|docket)x2 判例ID=['28241127'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28241127
DUP_IDENTITY_KEY,東京地|20150316|h26(ワ)26099,同一判決(court|date|docket)x2 判例ID=['28231946'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28231946
DUP_IDENTITY_KEY,東京地|20150805|h26(ワ)33320,同一判決(court|date|docket)x2 判例ID=['28233102'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28233102
DUP_IDENTITY_KEY,東京地|20151214|h26(ワ)33509,同一判決(court|date|docket)x2 判例ID=['29015918'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,29015918
DUP_IDENTITY_KEY,東京地|20150128|h26(ワ)4763,同一判決(court|date|docket)x2 判例ID=['28231959'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28231959
